CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TenureDays,SnapshotDate,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment
12997,24,2,11.059999999999999,5.529999999999999,55,2011-12-10 18:30:00,4,2,1,7,421
12998,48,2,53.730000000000004,26.865000000000002,79,2011-12-10 18:30:00,3,2,2,7,322
12999,30,6,331.94,55.32333333333333,115,2011-12-10 18:30:00,4,4,4,12,444
13000,14,1,2.0999999999999996,2.0999999999999996,14,2011-12-10 18:30:00,5,1,1,7,511
13001,51,6,444.79,74.13166666666667,206,2011-12-10 18:30:00,3,4,4,11,344
13002,10,3,39.129999999999995,13.043333333333331,40,2011-12-10 18:30:00,5,2,2,9,522
13003,79,3,205.69,68.56333333333333,162,2011-12-10 18:30:00,2,2,3,7,223
13004,172,7,237.88,33.98285714285714,286,2011-12-10 18:30:00,2,4,4,10,244
13005,100,11,477.75,43.43181818181818,268,2011-12-10 18:30:00,2,5,4,11,254
13006,24,5,230.21,46.042,122,2011-12-10 18:30:00,4,3,4,11,434
13007,23,2,31.28,15.64,50,2011-12-10 18:30:00,4,2,2,8,422
13008,31,18,989.54,54.974444444444444,564,2011-12-10 18:30:00,4,5,5,14,455
13009,56,14,1610.56,115.03999999999999,416,2011-12-10 18:30:00,3,5,5,13,355
13010,13,5,304.68,60.936,185,2011-12-10 18:30:00,5,3,4,12,534
13011,26,2,34.02,17.01,67,2011-12-10 18:30:00,4,2,2,8,422
13012,3,2,40.19,20.095,33,2011-12-10 18:30:00,5,2,2,9,522
13013,18,3,16.38,5.46,40,2011-12-10 18:30:00,4,2,1,7,421
13014,97,8,516.17,64.52125,283,2011-12-10 18:30:00,2,4,4,10,244
13015,223,5,269.65,53.92999999999999,307,2011-12-10 18:30:00,1,3,4,8,134
13016,40,9,1130.88,125.65333333333335,248,2011-12-10 18:30:00,3,4,5,12,345
13017,52,6,218.35,36.391666666666666,216,2011-12-10 18:30:00,3,4,3,10,343
13019,240,1,5.38,5.38,240,2011-12-10 18:30:00,1,1,1,3,111
13020,62,8,145.36,18.17,282,2011-12-10 18:30:00,3,4,3,10,343
13021,88,9,339.05,37.672222222222224,424,2011-12-10 18:30:00,2,4,4,10,244
13022,22,2,12.620000000000001,6.3100000000000005,62,2011-12-10 18:30:00,4,2,1,7,421
13023,37,5,149.34,29.868000000000002,185,2011-12-10 18:30:00,3,3,3,9,333
13024,22,8,1389.07,173.63375,186,2011-12-10 18:30:00,4,4,5,13,445
13025,106,4,148.92000000000002,37.230000000000004,152,2011-12-10 18:30:00,2,3,3,8,233
13026,19,12,1487.29,123.94083333333333,393,2011-12-10 18:30:00,4,5,5,14,455
13027,46,5,141.19,28.238,84,2011-12-10 18:30:00,3,3,3,9,333
13028,1,15,3942.17,262.8113333333333,430,2011-12-10 18:30:00,5,5,5,15,555
13029,105,5,159.73,31.945999999999998,173,2011-12-10 18:30:00,2,3,3,8,233
13030,226,1,13.469999999999999,13.469999999999999,226,2011-12-10 18:30:00,1,1,1,3,111
13031,71,3,68.7,22.900000000000002,100,2011-12-10 18:30:00,3,2,3,8,323
13032,238,5,202.57,40.513999999999996,355,2011-12-10 18:30:00,1,3,3,7,133
13033,40,2,26.139999999999997,13.069999999999999,46,2011-12-10 18:30:00,3,2,2,7,322
13034,395,2,12.360000000000001,6.180000000000001,406,2011-12-10 18:30:00,1,2,1,4,121
13035,211,8,319.81,39.97625,385,2011-12-10 18:30:00,1,4,4,9,144
13036,49,8,313.98,39.2475,205,2011-12-10 18:30:00,3,4,4,11,344
13037,11,1,23.320000000000004,23.320000000000004,11,2011-12-10 18:30:00,5,1,2,8,512
13038,31,8,498.9,62.3625,159,2011-12-10 18:30:00,4,4,4,12,444
13039,59,11,968.17,88.01545454545455,411,2011-12-10 18:30:00,3,5,5,13,355
13040,8,1,3.3899999999999997,3.3899999999999997,8,2011-12-10 18:30:00,5,1,1,7,511
13041,116,2,93.78,46.89,156,2011-12-10 18:30:00,2,2,3,7,223
13042,47,1,12.690000000000001,12.690000000000001,47,2011-12-10 18:30:00,3,1,1,5,311
13043,126,8,332.01,41.50125,378,2011-12-10 18:30:00,2,4,4,10,244
13044,452,4,47.739999999999995,11.934999999999999,489,2011-12-10 18:30:00,1,3,2,6,132
13045,91,8,390.5,48.8125,308,2011-12-10 18:30:00,2,4,4,10,244
13046,89,4,179.28,44.82,166,2011-12-10 18:30:00,2,3,3,8,233
13047,81,9,633.59,70.39888888888889,369,2011-12-10 18:30:00,2,4,4,10,244
13048,21,8,601.89,75.23625,279,2011-12-10 18:30:00,4,4,4,12,444
13049,14,2,31.43,15.715,48,2011-12-10 18:30:00,5,2,2,9,522
13050,77,3,107.55,35.85,147,2011-12-10 18:30:00,3,2,3,8,323
13051,226,4,121.42,30.355,301,2011-12-10 18:30:00,1,3,3,7,133
13052,368,2,11.399999999999999,5.699999999999999,378,2011-12-10 18:30:00,1,2,1,4,121
13053,497,4,33.33,8.3325,537,2011-12-10 18:30:00,1,3,2,6,132
13054,197,5,161.67000000000002,32.334,326,2011-12-10 18:30:00,1,3,3,7,133
13055,138,7,134.67,19.238571428571426,263,2011-12-10 18:30:00,2,4,3,9,243
13056,36,2,16.27,8.135,72,2011-12-10 18:30:00,3,2,1,6,321
13057,198,3,42.32,14.106666666666667,236,2011-12-10 18:30:00,1,2,2,5,122
13058,194,2,26.869999999999997,13.434999999999999,223,2011-12-10 18:30:00,1,2,2,5,122
13060,20,4,49.0,12.25,84,2011-12-10 18:30:00,4,3,2,9,432
13061,52,7,1081.26,154.46571428571428,227,2011-12-10 18:30:00,3,4,5,12,345
13062,34,7,146.26,20.89428571428571,88,2011-12-10 18:30:00,4,4,3,11,443
13063,32,16,1750.26,109.39125,604,2011-12-10 18:30:00,4,5,5,14,455
13064,35,2,55.47,27.735,73,2011-12-10 18:30:00,3,2,2,7,322
13065,34,2,8.96,4.48,59,2011-12-10 18:30:00,4,2,1,7,421
13066,170,4,136.06,34.015,237,2011-12-10 18:30:00,2,3,3,8,233
13067,224,8,393.47,49.18375,394,2011-12-10 18:30:00,1,4,4,9,144
13068,5,29,9017.74,310.9565517241379,682,2011-12-10 18:30:00,5,5,5,15,555
13069,17,1,9.74,9.74,17,2011-12-10 18:30:00,4,1,1,6,411
13070,52,10,1339.57,133.957,404,2011-12-10 18:30:00,3,5,5,13,355
13071,14,30,7296.92,243.23066666666668,622,2011-12-10 18:30:00,5,5,5,15,555
13072,98,4,154.59,38.6475,191,2011-12-10 18:30:00,2,3,3,8,233
13073,3,15,1349.02,89.93466666666667,235,2011-12-10 18:30:00,5,5,5,15,555
13074,153,2,62.61,31.305,176,2011-12-10 18:30:00,2,2,2,6,222
13075,102,7,263.3,37.614285714285714,299,2011-12-10 18:30:00,2,4,4,10,244
13076,103,8,182.24,22.78,289,2011-12-10 18:30:00,2,4,3,9,243
13077,14,24,6265.41,261.05875,535,2011-12-10 18:30:00,5,5,5,15,555
13078,18,9,720.75,80.08333333333333,320,2011-12-10 18:30:00,4,4,4,12,444
13079,67,9,451.31,50.14555555555555,295,2011-12-10 18:30:00,3,4,4,11,344
13080,20,14,1942.17,138.72642857142858,579,2011-12-10 18:30:00,4,5,5,14,455
13081,484,3,77.82000000000001,25.94,534,2011-12-10 18:30:00,1,2,3,6,123
13082,119,5,278.05,55.61,248,2011-12-10 18:30:00,2,3,4,9,234
13083,49,4,226.4,56.6,141,2011-12-10 18:30:00,3,3,4,10,334
13084,39,4,289.71999999999997,72.42999999999999,132,2011-12-10 18:30:00,3,3,4,10,334
13085,240,7,181.18,25.882857142857144,400,2011-12-10 18:30:00,1,4,3,8,143
13086,24,22,4290.3,195.01363636363638,597,2011-12-10 18:30:00,4,5,5,14,455
13087,3,13,665.52,51.19384615384615,297,2011-12-10 18:30:00,5,5,4,14,554
13088,16,1,1.5699999999999998,1.5699999999999998,16,2011-12-10 18:30:00,5,1,1,7,511
13089,9,24,7937.349999999999,330.72291666666666,691,2011-12-10 18:30:00,5,5,5,15,555
13090,197,6,235.87,39.31166666666667,327,2011-12-10 18:30:00,1,4,4,9,144
13091,160,3,29.360000000000003,9.786666666666667,179,2011-12-10 18:30:00,2,2,2,6,222
13092,55,9,589.95,65.55000000000001,266,2011-12-10 18:30:00,3,4,4,11,344
13093,124,4,92.44,23.11,164,2011-12-10 18:30:00,2,3,3,8,233
13094,341,2,3.84,1.92,376,2011-12-10 18:30:00,1,2,1,4,121
13095,2,3,25.540000000000003,8.513333333333334,13,2011-12-10 18:30:00,5,2,2,9,522
13096,111,3,200.11,66.70333333333333,167,2011-12-10 18:30:00,2,2,3,7,223
13097,36,8,177.19,22.14875,186,2011-12-10 18:30:00,3,4,3,10,343
13098,19,9,554.68,61.6311111111111,175,2011-12-10 18:30:00,4,4,4,12,444
13099,171,9,121.25,13.472222222222221,321,2011-12-10 18:30:00,2,4,3,9,243
13100,98,3,55.48,18.493333333333332,162,2011-12-10 18:30:00,2,2,2,6,222
13101,92,7,398.16999999999996,56.881428571428565,273,2011-12-10 18:30:00,2,4,4,10,244
13102,68,7,256.56,36.651428571428575,321,2011-12-10 18:30:00,3,4,4,11,344
13103,9,2,15.74,7.87,26,2011-12-10 18:30:00,5,2,1,8,521
13104,19,20,5258.28,262.914,627,2011-12-10 18:30:00,4,5,5,14,455
13105,76,2,50.13,25.065,110,2011-12-10 18:30:00,3,2,2,7,322
13106,190,3,70.18,23.393333333333334,214,2011-12-10 18:30:00,1,2,3,6,123
13107,16,15,2171.97,144.79799999999997,386,2011-12-10 18:30:00,5,5,5,15,555
13108,17,16,6363.88,397.7425,619,2011-12-10 18:30:00,4,5,5,14,455
13109,23,14,1589.49,113.535,303,2011-12-10 18:30:00,4,5,5,14,455
13110,37,2,9.69,4.845,79,2011-12-10 18:30:00,3,2,1,6,321
13111,25,30,9255.4,308.5133333333333,697,2011-12-10 18:30:00,4,5,5,14,455
13112,19,15,2561.72,170.78133333333332,447,2011-12-10 18:30:00,4,5,5,14,455
13113,9,25,5229.400000000001,209.17600000000002,597,2011-12-10 18:30:00,5,5,5,15,555
13114,50,8,1063.44,132.93,160,2011-12-10 18:30:00,3,4,5,12,345
13115,499,2,12.6,6.3,534,2011-12-10 18:30:00,1,2,1,4,121
13116,77,7,416.92,59.56,252,2011-12-10 18:30:00,3,4,4,11,344
13117,68,2,47.160000000000004,23.580000000000002,104,2011-12-10 18:30:00,3,2,2,7,322
13118,90,2,109.52,54.76,114,2011-12-10 18:30:00,2,2,3,7,223
13119,33,2,22.9,11.45,48,2011-12-10 18:30:00,4,2,2,8,422
13120,20,29,10469.4,361.0137931034483,685,2011-12-10 18:30:00,4,5,5,14,455
13121,27,1,5.61,5.61,27,2011-12-10 18:30:00,4,1,1,6,411
13122,100,7,142.64000000000001,20.37714285714286,310,2011-12-10 18:30:00,2,4,3,9,243
13123,49,11,1324.59,120.41727272727272,231,2011-12-10 18:30:00,3,5,5,13,355
13124,317,1,12.16,12.16,317,2011-12-10 18:30:00,1,1,1,3,111
13125,8,1,28.38,28.38,8,2011-12-10 18:30:00,5,1,2,8,512
13126,54,5,246.93,49.386,150,2011-12-10 18:30:00,3,3,4,10,334
13127,20,1,11.25,11.25,20,2011-12-10 18:30:00,4,1,1,6,411
13128,120,3,60.34,20.113333333333333,192,2011-12-10 18:30:00,2,2,2,6,222
13129,110,5,56.43999999999999,11.287999999999998,170,2011-12-10 18:30:00,2,3,2,7,232
13130,1,1,12.940000000000001,12.940000000000001,1,2011-12-10 18:30:00,5,1,1,7,511
13131,4,4,303.2,75.8,136,2011-12-10 18:30:00,5,3,4,12,534
13132,141,2,47.43,23.715,160,2011-12-10 18:30:00,2,2,2,6,222
13133,16,9,682.4,75.82222222222222,196,2011-12-10 18:30:00,5,4,4,13,544
13134,111,1,2.2,2.2,111,2011-12-10 18:30:00,2,1,1,4,211
13135,126,4,201.54,50.385,234,2011-12-10 18:30:00,2,3,3,8,233
13136,45,6,215.57,35.928333333333335,113,2011-12-10 18:30:00,3,4,3,10,343
13137,98,2,52.82,26.41,116,2011-12-10 18:30:00,2,2,2,6,222
13138,106,8,489.38,61.1725,281,2011-12-10 18:30:00,2,4,4,10,244
13139,7,10,1576.2,157.62,394,2011-12-10 18:30:00,5,5,5,15,555
13140,24,19,6292.08,331.1621052631579,685,2011-12-10 18:30:00,4,5,5,14,455
13141,14,4,174.59,43.6475,71,2011-12-10 18:30:00,5,3,3,11,533
13142,10,26,6314.4,242.86153846153846,622,2011-12-10 18:30:00,5,5,5,15,555
13143,4,7,811.8199999999999,115.9742857142857,194,2011-12-10 18:30:00,5,4,4,13,544
13144,477,3,17.79,5.93,527,2011-12-10 18:30:00,1,2,1,4,121
13145,108,3,11.16,3.72,157,2011-12-10 18:30:00,2,2,1,5,221
13146,40,3,35.29,11.763333333333334,102,2011-12-10 18:30:00,3,2,2,7,322
13147,119,5,395.90999999999997,79.18199999999999,295,2011-12-10 18:30:00,2,3,4,9,234
13148,30,3,20.189999999999998,6.7299999999999995,51,2011-12-10 18:30:00,4,2,2,8,422
13149,113,3,54.16,18.05333333333333,158,2011-12-10 18:30:00,2,2,2,6,222
13150,14,8,898.48,112.31,137,2011-12-10 18:30:00,5,4,5,14,545
13151,56,19,1641.23,86.38052631578948,716,2011-12-10 18:30:00,3,5,5,13,355
13152,333,1,12.850000000000001,12.850000000000001,333,2011-12-10 18:30:00,1,1,1,3,111
13153,50,17,1599.31,94.07705882352941,622,2011-12-10 18:30:00,3,5,5,13,355
13154,30,8,148.03,18.50375,270,2011-12-10 18:30:00,4,4,3,11,443
13155,34,1,8.969999999999999,8.969999999999999,34,2011-12-10 18:30:00,4,1,1,6,411
13156,24,27,7175.6900000000005,265.76629629629633,714,2011-12-10 18:30:00,4,5,5,14,455
13157,2,27,10329.49,382.5737037037037,674,2011-12-10 18:30:00,5,5,5,15,555
13158,9,2,13.02,6.51,34,2011-12-10 18:30:00,5,2,1,8,521
13159,133,7,174.38,24.91142857142857,313,2011-12-10 18:30:00,2,4,3,9,243
13160,39,13,1603.82,123.37076923076923,402,2011-12-10 18:30:00,3,5,5,13,355
13161,12,1,16.86,16.86,12,2011-12-10 18:30:00,5,1,1,7,511
13162,9,1,4.4399999999999995,4.4399999999999995,9,2011-12-10 18:30:00,5,1,1,7,511
13163,142,7,172.21,24.601428571428574,347,2011-12-10 18:30:00,2,4,3,9,243
13164,107,1,7.48,7.48,107,2011-12-10 18:30:00,2,1,1,4,211
13165,48,10,577.94,57.794000000000004,258,2011-12-10 18:30:00,3,5,4,12,354
13166,23,14,5132.01,366.57214285714286,465,2011-12-10 18:30:00,4,5,5,14,455
13167,219,5,275.46999999999997,55.093999999999994,366,2011-12-10 18:30:00,1,3,4,8,134
13168,36,10,759.26,75.926,220,2011-12-10 18:30:00,3,5,4,12,354
13169,11,1,16.2,16.2,11,2011-12-10 18:30:00,5,1,1,7,511
13170,13,2,37.49,18.745,30,2011-12-10 18:30:00,5,2,2,9,522
13171,1,25,8628.87,345.1548,702,2011-12-10 18:30:00,5,5,5,15,555
13172,202,7,116.83,16.69,422,2011-12-10 18:30:00,1,4,3,8,143
13173,104,9,411.77,45.75222222222222,304,2011-12-10 18:30:00,2,4,4,10,244
13174,8,2,43.5,21.75,26,2011-12-10 18:30:00,5,2,2,9,522
13175,78,7,467.81000000000006,66.83000000000001,243,2011-12-10 18:30:00,2,4,4,10,244
13176,255,4,198.48,49.62,326,2011-12-10 18:30:00,1,3,3,7,133
13177,212,6,293.2,48.86666666666667,321,2011-12-10 18:30:00,1,4,4,9,144
13178,56,6,346.53,57.754999999999995,179,2011-12-10 18:30:00,3,4,4,11,344
13179,73,2,74.47999999999999,37.239999999999995,101,2011-12-10 18:30:00,3,2,3,8,323
13180,490,2,26.46,13.23,533,2011-12-10 18:30:00,1,2,2,5,122
13181,85,4,318.91,79.7275,167,2011-12-10 18:30:00,2,3,4,9,234
13182,19,2,45.68,22.84,39,2011-12-10 18:30:00,4,2,2,8,422
13183,38,1,5.449999999999999,5.449999999999999,38,2011-12-10 18:30:00,3,1,1,5,311
13184,32,7,180.35,25.764285714285712,142,2011-12-10 18:30:00,4,4,3,11,443
13185,256,4,139.08,34.77,358,2011-12-10 18:30:00,1,3,3,7,133
13186,15,22,6020.49,273.65863636363633,686,2011-12-10 18:30:00,5,5,5,15,555
13187,287,3,56.53,18.843333333333334,324,2011-12-10 18:30:00,1,2,2,5,122
13188,177,2,26.949999999999996,13.474999999999998,202,2011-12-10 18:30:00,2,2,2,6,222
13189,214,8,217.27,27.15875,286,2011-12-10 18:30:00,1,4,3,8,143
13190,30,9,1042.37,115.81888888888888,240,2011-12-10 18:30:00,4,4,5,13,445
13191,23,2,23.56,11.78,50,2011-12-10 18:30:00,4,2,2,8,422
13192,71,5,220.97,44.194,208,2011-12-10 18:30:00,3,3,4,10,334
13193,467,3,51.66,17.22,515,2011-12-10 18:30:00,1,3,2,6,132
13194,33,7,1030.8400000000001,147.26285714285717,203,2011-12-10 18:30:00,4,4,5,13,445
13195,28,3,18.44,6.146666666666667,59,2011-12-10 18:30:00,4,3,1,8,431
13196,29,14,1348.06,96.28999999999999,413,2011-12-10 18:30:00,4,5,5,14,455
13197,55,11,1852.83,168.4390909090909,365,2011-12-10 18:30:00,3,5,5,13,355
13199,35,1,10.969999999999999,10.969999999999999,35,2011-12-10 18:30:00,3,1,1,5,311
13200,82,7,599.35,85.62142857142858,262,2011-12-10 18:30:00,2,4,4,10,244
13201,107,2,127.22,63.61,135,2011-12-10 18:30:00,2,2,3,7,223
13202,230,3,57.019999999999996,19.006666666666664,278,2011-12-10 18:30:00,1,3,2,6,132
13203,36,1,28.229999999999997,28.229999999999997,36,2011-12-10 18:30:00,3,1,2,6,312
13204,3,7,284.24,40.605714285714285,138,2011-12-10 18:30:00,5,4,4,13,544
13205,113,7,297.07,42.43857142857143,273,2011-12-10 18:30:00,2,4,4,10,244
13206,60,1,13.98,13.98,60,2011-12-10 18:30:00,3,1,1,5,311
13207,312,1,3.75,3.75,312,2011-12-10 18:30:00,1,1,1,3,111
13208,267,1,45.739999999999995,45.739999999999995,267,2011-12-10 18:30:00,1,1,2,4,112
13209,60,6,179.2,29.866666666666664,280,2011-12-10 18:30:00,3,4,3,10,343
13210,16,17,1505.3,88.54705882352941,445,2011-12-10 18:30:00,5,5,5,15,555
13211,18,1,7.23,7.23,18,2011-12-10 18:30:00,4,1,1,6,411
13212,16,1,0.44,0.44,16,2011-12-10 18:30:00,5,1,1,7,511
13213,493,1,14.14,14.14,493,2011-12-10 18:30:00,1,1,1,3,111
13214,1,9,855.77,95.08555555555556,216,2011-12-10 18:30:00,5,4,5,14,545
13215,119,3,113.96,37.986666666666665,191,2011-12-10 18:30:00,2,3,3,8,233
13216,493,3,44.67,14.89,511,2011-12-10 18:30:00,1,3,2,6,132
13217,12,25,6839.3,273.572,712,2011-12-10 18:30:00,5,5,5,15,555
13218,30,2,17.46,8.73,70,2011-12-10 18:30:00,4,2,1,7,421
13219,7,9,640.34,71.14888888888889,303,2011-12-10 18:30:00,5,4,4,13,544
13220,493,1,22.959999999999997,22.959999999999997,493,2011-12-10 18:30:00,1,1,2,4,112
13221,32,1,14.280000000000001,14.280000000000001,32,2011-12-10 18:30:00,4,1,1,6,411
13222,67,5,428.03,85.606,234,2011-12-10 18:30:00,3,3,4,10,334
13223,49,10,323.61,32.361000000000004,229,2011-12-10 18:30:00,3,5,4,12,354
13224,151,4,156.32,39.08,197,2011-12-10 18:30:00,2,3,3,8,233
13225,230,4,97.39,24.3475,318,2011-12-10 18:30:00,1,3,3,7,133
13226,115,3,39.9,13.299999999999999,158,2011-12-10 18:30:00,2,3,2,7,232
13227,135,2,72.31,36.155,171,2011-12-10 18:30:00,2,2,3,7,223
13228,24,1,2.56,2.56,24,2011-12-10 18:30:00,4,1,1,6,411
13229,80,6,66.19,11.031666666666666,197,2011-12-10 18:30:00,2,4,2,8,242
13230,17,14,2154.83,153.91642857142855,563,2011-12-10 18:30:00,4,5,5,14,455
13231,92,3,117.18,39.06,177,2011-12-10 18:30:00,2,3,3,8,233
13232,107,7,176.94,25.277142857142856,251,2011-12-10 18:30:00,2,4,3,9,243
13233,27,10,893.66,89.366,237,2011-12-10 18:30:00,4,5,5,14,455
13234,60,17,1338.09,78.71117647058823,567,2011-12-10 18:30:00,3,5,5,13,355
13235,72,2,9.01,4.505,72,2011-12-10 18:30:00,3,2,1,6,321
13236,58,7,231.32,33.04571428571428,298,2011-12-10 18:30:00,3,4,4,11,344
13237,8,2,19.68,9.84,27,2011-12-10 18:30:00,5,2,2,9,522
13238,34,9,607.0500000000001,67.45,275,2011-12-10 18:30:00,4,4,4,12,444
13239,9,15,1448.96,96.59733333333334,309,2011-12-10 18:30:00,5,5,5,15,555
13240,239,3,94.32000000000001,31.44,317,2011-12-10 18:30:00,1,3,3,7,133
13241,11,1,11.899999999999999,11.899999999999999,11,2011-12-10 18:30:00,5,1,1,7,511
13242,113,9,226.03,25.114444444444445,364,2011-12-10 18:30:00,2,4,4,10,244
13243,45,6,305.99,50.998333333333335,168,2011-12-10 18:30:00,3,4,4,11,344
13244,5,16,1222.69,76.418125,401,2011-12-10 18:30:00,5,5,5,15,555
13245,244,4,123.12,30.78,324,2011-12-10 18:30:00,1,3,3,7,133
13246,209,6,196.58,32.763333333333335,338,2011-12-10 18:30:00,1,4,3,8,143
13247,63,9,137.7,15.299999999999999,308,2011-12-10 18:30:00,3,4,3,10,343
13248,20,18,4843.35,269.07500000000005,384,2011-12-10 18:30:00,4,5,5,14,455
13249,169,3,34.22,11.406666666666666,208,2011-12-10 18:30:00,2,3,2,7,232
13250,9,1,5.84,5.84,9,2011-12-10 18:30:00,5,1,1,7,511
13251,141,1,14.950000000000001,14.950000000000001,141,2011-12-10 18:30:00,2,1,1,4,211
13252,65,2,86.6,43.3,89,2011-12-10 18:30:00,3,2,3,8,323
13253,47,19,1489.5800000000002,78.39894736842106,593,2011-12-10 18:30:00,3,5,5,13,355
13254,2,4,67.69,16.9225,41,2011-12-10 18:30:00,5,3,2,10,532
13255,35,8,379.47,47.43375,195,2011-12-10 18:30:00,3,4,4,11,344
13256,75,3,39.84,13.280000000000001,159,2011-12-10 18:30:00,3,3,2,8,332
13257,14,1,1.64,1.64,14,2011-12-10 18:30:00,5,1,1,7,511
13258,34,2,11.51,5.755,78,2011-12-10 18:30:00,4,2,1,7,421
13259,11,2,18.75,9.375,30,2011-12-10 18:30:00,5,2,1,8,521
13260,10,1,7.64,7.64,10,2011-12-10 18:30:00,5,1,1,7,511
13261,12,2,19.24,9.62,44,2011-12-10 18:30:00,5,2,1,8,521
13262,26,11,421.03000000000003,38.27545454545455,260,2011-12-10 18:30:00,4,5,4,13,454
13263,23,15,1307.99,87.19933333333333,311,2011-12-10 18:30:00,4,5,5,14,455
13264,51,9,338.2,37.577777777777776,236,2011-12-10 18:30:00,3,4,4,11,344
13265,213,8,283.85,35.48125,345,2011-12-10 18:30:00,1,4,4,9,144
13266,49,12,1719.19,143.26583333333335,312,2011-12-10 18:30:00,3,5,5,13,355
13267,29,2,22.57,11.285,67,2011-12-10 18:30:00,4,2,2,8,422
13268,49,5,131.3,26.26,166,2011-12-10 18:30:00,3,3,3,9,333
13269,12,6,144.18,24.03,104,2011-12-10 18:30:00,5,4,3,12,543
13270,30,12,1557.99,129.8325,393,2011-12-10 18:30:00,4,5,5,14,455
13271,106,8,598.27,74.78375,364,2011-12-10 18:30:00,2,4,4,10,244
13272,9,15,1792.24,119.48266666666667,438,2011-12-10 18:30:00,5,5,5,15,555
13273,13,1,15.12,15.12,13,2011-12-10 18:30:00,5,1,1,7,511
13274,204,3,81.79,27.263333333333335,236,2011-12-10 18:30:00,1,3,3,7,133
13275,126,2,28.47,14.235,162,2011-12-10 18:30:00,2,2,2,6,222
13276,98,4,292.98,73.245,171,2011-12-10 18:30:00,2,3,4,9,234
13277,70,6,353.6,58.93333333333334,260,2011-12-10 18:30:00,3,4,4,11,344
13278,201,2,34.08,17.04,211,2011-12-10 18:30:00,1,2,2,5,122
13279,466,2,82.69000000000001,41.345000000000006,497,2011-12-10 18:30:00,1,2,3,6,123
13280,338,3,56.31999999999999,18.77333333333333,375,2011-12-10 18:30:00,1,3,2,6,132
13281,2,11,605.29,55.026363636363634,275,2011-12-10 18:30:00,5,5,4,14,554
13282,15,1,10.72,10.72,15,2011-12-10 18:30:00,5,1,1,7,511
13283,53,7,1610.59,230.0842857142857,221,2011-12-10 18:30:00,3,4,5,12,345
13284,13,4,24.88,6.22,53,2011-12-10 18:30:00,5,3,2,10,532
13285,25,10,1383.18,138.318,337,2011-12-10 18:30:00,4,5,5,14,455
13286,87,5,390.25,78.05,243,2011-12-10 18:30:00,2,3,4,9,234
13287,28,1,6.949999999999999,6.949999999999999,28,2011-12-10 18:30:00,4,1,1,6,411
13288,57,10,1874.3300000000002,187.43300000000002,352,2011-12-10 18:30:00,3,5,5,13,355
13289,191,5,209.34,41.868,284,2011-12-10 18:30:00,1,3,3,7,133
13290,235,4,171.38,42.845,289,2011-12-10 18:30:00,1,3,3,7,133
13291,3,9,303.46,33.717777777777776,177,2011-12-10 18:30:00,5,4,4,13,544
13292,252,3,66.56,22.186666666666667,302,2011-12-10 18:30:00,1,3,2,6,132
13293,7,1,3.81,3.81,7,2011-12-10 18:30:00,5,1,1,7,511
13294,2,1,12.84,12.84,2,2011-12-10 18:30:00,5,1,1,7,511
13295,76,3,140.4,46.800000000000004,106,2011-12-10 18:30:00,3,3,3,9,333
13296,149,6,146.81,24.468333333333334,221,2011-12-10 18:30:00,2,4,3,9,243
13297,51,9,454.67,50.51888888888889,273,2011-12-10 18:30:00,3,4,4,11,344
13298,104,4,424.81,106.2025,162,2011-12-10 18:30:00,2,3,4,9,234
13299,37,12,1001.13,83.4275,488,2011-12-10 18:30:00,3,5,5,13,355
13300,3,2,18.48,9.24,37,2011-12-10 18:30:00,5,2,1,8,521
13301,36,1,3.6100000000000003,3.6100000000000003,36,2011-12-10 18:30:00,3,1,1,5,311
13302,452,1,2.75,2.75,452,2011-12-10 18:30:00,1,1,1,3,111
13303,25,4,96.48,24.12,151,2011-12-10 18:30:00,4,3,3,10,433
13304,140,5,140.89,28.177999999999997,304,2011-12-10 18:30:00,2,3,3,8,233
13305,148,4,152.01000000000002,38.002500000000005,196,2011-12-10 18:30:00,2,3,3,8,233
13306,160,2,151.49,75.745,180,2011-12-10 18:30:00,2,2,3,7,223
13307,150,5,267.37,53.474000000000004,254,2011-12-10 18:30:00,2,3,4,9,234
13308,3,21,1695.6100000000001,80.74333333333334,494,2011-12-10 18:30:00,5,5,5,15,555
13309,18,8,1205.28,150.66,270,2011-12-10 18:30:00,4,4,5,13,445
13310,37,1,6.430000000000001,6.430000000000001,37,2011-12-10 18:30:00,3,1,1,5,311
13311,174,4,109.42,27.355,244,2011-12-10 18:30:00,2,3,3,8,233
13312,33,1,1.59,1.59,33,2011-12-10 18:30:00,4,1,1,6,411
13313,11,17,2395.23,140.8958823529412,526,2011-12-10 18:30:00,5,5,5,15,555
13314,102,4,172.21,43.0525,160,2011-12-10 18:30:00,2,3,3,8,233
13315,61,9,742.3199999999999,82.47999999999999,317,2011-12-10 18:30:00,3,4,4,11,344
13316,119,9,549.16,61.01777777777777,329,2011-12-10 18:30:00,2,4,4,10,244
13317,6,27,6600.93,244.4788888888889,671,2011-12-10 18:30:00,5,5,5,15,555
13318,58,9,739.27,82.14111111111112,178,2011-12-10 18:30:00,3,4,4,11,344
13319,18,2,21.35,10.675,53,2011-12-10 18:30:00,4,2,2,8,422
13320,1,9,341.49,37.943333333333335,183,2011-12-10 18:30:00,5,4,4,13,544
13321,189,3,164.04999999999998,54.68333333333333,199,2011-12-10 18:30:00,1,3,3,7,133
