CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TenureDays,SnapshotDate,Cluster,DistanceToCentroid,Segment
12879,377,2,31.86,15.93,397,2011-12-10 18:30:00,1,0.3834310601516704,Hibernating / Lost
12880,10,22,7295.38,331.60818181818183,621,2011-12-10 18:30:00,4,0.25788332667302066,Champions
12881,76,9,244.56,27.173333333333332,384,2011-12-10 18:30:00,3,0.699063675155695,At Risk - High Value
12882,129,5,77.5,15.5,289,2011-12-10 18:30:00,3,0.48100114174736813,At Risk - High Value
12883,41,7,1097.24,156.74857142857144,205,2011-12-10 18:30:00,0,0.584689449672349,Loyal Customers
12884,9,13,1921.09,147.77615384615385,377,2011-12-10 18:30:00,4,0.7626620028364757,Champions
12885,7,1,1.78,1.78,7,2011-12-10 18:30:00,2,1.0869433036187808,New / Promising
12886,31,1,35.28,35.28,31,2011-12-10 18:30:00,2,0.7582829974683984,New / Promising
12887,14,7,308.84,44.12,195,2011-12-10 18:30:00,5,0.33984035920112843,Loyal Customers (less frequent)
12888,28,2,17.71,8.855,72,2011-12-10 18:30:00,2,0.4310651582094237,New / Promising
12889,37,2,6.0,3.0,37,2011-12-10 18:30:00,2,0.675962519787308,New / Promising
12890,23,10,1259.94,125.994,149,2011-12-10 18:30:00,0,0.363694438914254,Loyal Customers
12891,249,8,261.39,32.67375,508,2011-12-10 18:30:00,3,0.8135390407186415,At Risk - High Value
12892,115,3,214.24,71.41333333333334,187,2011-12-10 18:30:00,3,0.6298436064864927,At Risk - High Value
12893,23,14,2222.19,158.72785714285715,433,2011-12-10 18:30:00,0,0.5838069265078797,Loyal Customers
12894,368,2,21.28,10.64,373,2011-12-10 18:30:00,1,0.3855297367503877,Hibernating / Lost
12895,24,3,119.72999999999999,39.91,58,2011-12-10 18:30:00,5,1.1686556169541131,Loyal Customers (less frequent)
12896,198,5,226.84,45.368,267,2011-12-10 18:30:00,3,0.4696854082277244,At Risk - High Value
12897,2,17,2198.24,129.30823529411762,556,2011-12-10 18:30:00,4,1.0180444773060222,Champions
12898,28,11,1427.07,129.73363636363635,391,2011-12-10 18:30:00,0,0.24336579063368877,Loyal Customers
12899,13,1,10.39,10.39,13,2011-12-10 18:30:00,2,0.4355037853558057,New / Promising
12900,13,25,5799.86,231.99439999999998,534,2011-12-10 18:30:00,4,0.37859982157325217,Champions
12901,76,9,456.94,50.77111111111111,240,2011-12-10 18:30:00,0,0.7533836801333879,Loyal Customers
12902,117,7,423.79,60.541428571428575,272,2011-12-10 18:30:00,3,0.5162518683393731,At Risk - High Value
12903,156,2,33.36,16.68,238,2011-12-10 18:30:00,1,0.31826955206217983,Hibernating / Lost
12904,87,6,147.12,24.52,297,2011-12-10 18:30:00,3,0.26037098870546793,At Risk - High Value
12905,50,3,59.18,19.726666666666667,89,2011-12-10 18:30:00,3,1.0437423217825936,At Risk - High Value
12906,32,12,1661.81,138.48416666666665,334,2011-12-10 18:30:00,0,0.2732119275672531,Loyal Customers
12907,33,3,114.81,38.27,121,2011-12-10 18:30:00,3,1.1272363016362639,At Risk - High Value
12908,13,1,2.88,2.88,13,2011-12-10 18:30:00,2,0.760386487874295,New / Promising
12910,406,1,30.659999999999997,30.659999999999997,406,2011-12-10 18:30:00,1,0.7544272146297728,Hibernating / Lost
12911,211,2,0.38000000000000045,0.19000000000000022,211,2011-12-10 18:30:00,1,1.5464368762150702,Hibernating / Lost
12912,287,3,29.990000000000002,9.996666666666668,349,2011-12-10 18:30:00,1,0.37397447524708616,Hibernating / Lost
12913,10,20,8430.99,421.54949999999997,639,2011-12-10 18:30:00,4,0.32617316323234113,Champions
12914,27,8,178.23,22.27875,230,2011-12-10 18:30:00,5,0.8704533607128625,Loyal Customers (less frequent)
12915,35,4,36.82,9.205,81,2011-12-10 18:30:00,2,1.1515039409432333,New / Promising
12916,85,8,419.29,52.41125,286,2011-12-10 18:30:00,3,0.6526655845865365,At Risk - High Value
12917,32,2,0.009999999999999787,0.004999999999999893,32,2011-12-10 18:30:00,2,1.3976071125238259,New / Promising
12918,247,4,162.38,40.595,328,2011-12-10 18:30:00,3,0.7087471189578672,At Risk - High Value
12920,8,1,5.0,5.0,8,2011-12-10 18:30:00,2,0.7778646295251725,New / Promising
12921,166,7,389.69,55.67,411,2011-12-10 18:30:00,3,0.5794917144768194,At Risk - High Value
12922,7,1,3.24,3.24,7,2011-12-10 18:30:00,2,0.9415127381789445,New / Promising
12923,109,4,134.45,33.6125,217,2011-12-10 18:30:00,3,0.3677482497147699,At Risk - High Value
12924,19,1,3.44,3.44,19,2011-12-10 18:30:00,2,0.6773658006433398,New / Promising
12925,32,10,500.67,50.067,328,2011-12-10 18:30:00,0,0.3930710443890417,Loyal Customers
12926,214,3,135.72,45.24,268,2011-12-10 18:30:00,3,0.8310744529095703,At Risk - High Value
12927,177,7,129.95,18.564285714285713,349,2011-12-10 18:30:00,3,0.53313744153473,At Risk - High Value
12928,42,8,1206.6,150.825,178,2011-12-10 18:30:00,0,0.4387095928084812,Loyal Customers
12929,13,4,249.28,62.32,91,2011-12-10 18:30:00,5,0.587260683621681,Loyal Customers (less frequent)
12930,3,2,39.44,19.72,23,2011-12-10 18:30:00,2,1.3079314741421904,New / Promising
12931,198,3,36.66,12.219999999999999,262,2011-12-10 18:30:00,1,0.3775622092107587,Hibernating / Lost
12932,35,19,1510.83,79.51736842105262,477,2011-12-10 18:30:00,0,0.7135470807097518,Loyal Customers
12933,72,3,143.93,47.97666666666667,110,2011-12-10 18:30:00,3,0.7155259016462334,At Risk - High Value
12934,49,9,969.37,107.70777777777778,269,2011-12-10 18:30:00,0,0.3620284949549215,Loyal Customers
12935,22,22,4951.89,225.0859090909091,702,2011-12-10 18:30:00,4,0.6629822782153786,Champions
12936,7,2,21.86,10.93,39,2011-12-10 18:30:00,2,0.7147633876714441,New / Promising
12937,166,4,138.86,34.715,231,2011-12-10 18:30:00,3,0.48349333460369726,At Risk - High Value
12938,19,9,371.91,41.32333333333334,239,2011-12-10 18:30:00,5,0.7001300809198899,Loyal Customers (less frequent)
12939,87,7,203.61,29.087142857142858,216,2011-12-10 18:30:00,3,0.368605268232483,At Risk - High Value
12940,1,19,4891.37,257.44052631578944,625,2011-12-10 18:30:00,4,1.2248592389839092,Champions
12941,73,7,354.04,50.57714285714286,217,2011-12-10 18:30:00,3,0.5397444381631001,At Risk - High Value
12942,381,1,1.36,1.36,381,2011-12-10 18:30:00,1,1.465082913033026,Hibernating / Lost
12943,413,2,55.58,27.79,438,2011-12-10 18:30:00,1,0.5590900803294863,Hibernating / Lost
12944,34,1,13.75,13.75,34,2011-12-10 18:30:00,2,0.6238712759867294,New / Promising
12945,168,4,69.45,17.3625,210,2011-12-10 18:30:00,3,0.6892076396178162,At Risk - High Value
12946,16,6,230.32,38.38666666666666,164,2011-12-10 18:30:00,5,0.42391967552508303,Loyal Customers (less frequent)
12947,270,2,27.82,13.91,295,2011-12-10 18:30:00,1,0.1330818784955775,Hibernating / Lost
12948,15,1,2.9699999999999998,2.9699999999999998,15,2011-12-10 18:30:00,2,0.7292655961233868,New / Promising
12949,329,3,17.98,5.993333333333333,350,2011-12-10 18:30:00,1,0.4814641320738022,Hibernating / Lost
12950,5,2,5.97,2.985,18,2011-12-10 18:30:00,2,0.9381285377191413,New / Promising
12951,143,1,17.22,17.22,143,2011-12-10 18:30:00,1,0.757730215098469,Hibernating / Lost
12952,21,1,2.32,2.32,21,2011-12-10 18:30:00,2,0.8127512251288684,New / Promising
12953,21,7,608.73,86.96142857142857,186,2011-12-10 18:30:00,5,0.7350539380158722,Loyal Customers (less frequent)
12954,225,1,19.02,19.02,225,2011-12-10 18:30:00,1,0.6472552042736459,Hibernating / Lost
12955,8,5,110.67999999999999,22.136,86,2011-12-10 18:30:00,5,0.5428632633131,Loyal Customers (less frequent)
12956,111,4,139.81,34.9525,230,2011-12-10 18:30:00,3,0.35878647701010424,At Risk - High Value
12957,35,3,48.99,16.330000000000002,88,2011-12-10 18:30:00,2,1.0220527753197652,New / Promising
12958,17,1,2.52,2.52,17,2011-12-10 18:30:00,2,0.7745971592931691,New / Promising
12959,18,1,7.1899999999999995,7.1899999999999995,18,2011-12-10 18:30:00,2,0.45126579846988224,New / Promising
12960,33,9,319.09,35.45444444444444,141,2011-12-10 18:30:00,0,0.648064315103473,Loyal Customers
12961,400,3,42.64,14.213333333333333,456,2011-12-10 18:30:00,1,0.57342691334149,Hibernating / Lost
12962,241,1,12.629999999999999,12.629999999999999,241,2011-12-10 18:30:00,1,0.7290219568243945,Hibernating / Lost
12963,80,7,189.19,27.027142857142856,212,2011-12-10 18:30:00,3,0.4011319786405218,At Risk - High Value
12964,46,15,2330.18,155.34533333333331,453,2011-12-10 18:30:00,0,0.5959280300024007,Loyal Customers
12965,2,17,4283.42,251.96588235294118,492,2011-12-10 18:30:00,4,0.9477067065706843,Champions
12966,343,3,38.120000000000005,12.706666666666669,391,2011-12-10 18:30:00,1,0.4738196867358829,Hibernating / Lost
12967,152,7,252.21,36.03,348,2011-12-10 18:30:00,3,0.4356415190160576,At Risk - High Value
12968,18,1,18.88,18.88,18,2011-12-10 18:30:00,2,0.42372754254365147,New / Promising
12969,85,2,195.9,97.95,125,2011-12-10 18:30:00,3,1.038535321242376,At Risk - High Value
12970,10,1,2.01,2.01,10,2011-12-10 18:30:00,2,0.9312304939159975,New / Promising
12971,152,3,82.31,27.436666666666667,229,2011-12-10 18:30:00,1,0.7044016792764571,Hibernating / Lost
12972,138,3,54.44,18.146666666666665,192,2011-12-10 18:30:00,1,0.6106625754580752,Hibernating / Lost
12973,24,16,2228.56,139.285,556,2011-12-10 18:30:00,0,0.6725540376065137,Loyal Customers
12974,50,4,212.91,53.2275,101,2011-12-10 18:30:00,3,0.671608927585054,At Risk - High Value
12975,368,2,27.200000000000003,13.600000000000001,375,2011-12-10 18:30:00,1,0.36090114435777937,Hibernating / Lost
12976,9,2,31.62,15.81,53,2011-12-10 18:30:00,2,0.6713279443349571,New / Promising
12977,23,2,15.780000000000001,7.890000000000001,29,2011-12-10 18:30:00,2,0.29840240178309757,New / Promising
12978,1,29,9974.33,343.94241379310347,673,2011-12-10 18:30:00,4,1.3477435838755887,Champions
12979,102,3,163.45,54.48333333333333,116,2011-12-10 18:30:00,3,0.6336538442925063,At Risk - High Value
12980,6,25,9419.78,376.7912,709,2011-12-10 18:30:00,4,0.4986806392453948,Champions
12981,11,9,850.51,94.50111111111111,151,2011-12-10 18:30:00,5,0.7232651133120371,Loyal Customers (less frequent)
12982,461,3,18.83,6.276666666666666,495,2011-12-10 18:30:00,1,0.6548314892296153,Hibernating / Lost
12983,261,4,46.56999999999999,11.642499999999998,304,2011-12-10 18:30:00,1,0.6930119176707092,Hibernating / Lost
12984,58,3,29.87,9.956666666666667,144,2011-12-10 18:30:00,1,1.1054407857841204,Hibernating / Lost
12985,24,1,11.65,11.65,24,2011-12-10 18:30:00,2,0.44470733738304097,New / Promising
12986,69,1,10.95,10.95,69,2011-12-10 18:30:00,2,1.0972461723897506,New / Promising
12987,435,3,14.920000000000002,4.973333333333334,476,2011-12-10 18:30:00,1,0.6630174140085108,Hibernating / Lost
12988,21,22,2850.0699999999997,129.54863636363635,667,2011-12-10 18:30:00,4,0.6730772641162285,Champions
12989,25,6,302.0,50.333333333333336,80,2011-12-10 18:30:00,5,0.7390619939916897,Loyal Customers (less frequent)
12990,64,3,6.320000000000001,2.106666666666667,69,2011-12-10 18:30:00,2,1.17304690848507,New / Promising
12991,22,4,15.100000000000001,3.7750000000000004,46,2011-12-10 18:30:00,2,0.9067743173590505,New / Promising
12992,6,29,7644.27,263.5955172413793,646,2011-12-10 18:30:00,4,0.5586769507964656,Champions
12993,13,4,67.71000000000001,16.927500000000002,32,2011-12-10 18:30:00,5,0.9181079520170983,Loyal Customers (less frequent)
12994,253,2,6.55,3.275,280,2011-12-10 18:30:00,1,0.6901550063684426,Hibernating / Lost
12995,14,27,8780.06,325.18740740740736,710,2011-12-10 18:30:00,4,0.5706668063339495,Champions
12996,188,3,200.76,66.92,226,2011-12-10 18:30:00,3,0.7530625882829893,At Risk - High Value
12997,24,2,11.059999999999999,5.529999999999999,55,2011-12-10 18:30:00,2,0.3060000770123989,New / Promising
12998,48,2,53.730000000000004,26.865000000000002,79,2011-12-10 18:30:00,2,1.0527763313367535,New / Promising
12999,30,6,331.94,55.32333333333333,115,2011-12-10 18:30:00,5,0.8772401084727487,Loyal Customers (less frequent)
13000,14,1,2.0999999999999996,2.0999999999999996,14,2011-12-10 18:30:00,2,0.8454362097627407,New / Promising
13001,51,6,444.79,74.13166666666667,206,2011-12-10 18:30:00,3,0.7255582859231766,At Risk - High Value
13002,10,3,39.129999999999995,13.043333333333331,40,2011-12-10 18:30:00,2,0.8910006465078384,New / Promising
13003,79,3,205.69,68.56333333333333,162,2011-12-10 18:30:00,3,0.6723601047598388,At Risk - High Value
13004,172,7,237.88,33.98285714285714,286,2011-12-10 18:30:00,3,0.48976046675037455,At Risk - High Value
13005,100,11,477.75,43.43181818181818,268,2011-12-10 18:30:00,0,0.8730187625697112,Loyal Customers
13006,24,5,230.21,46.042,122,2011-12-10 18:30:00,5,0.7621084698519672,Loyal Customers (less frequent)
13007,23,2,31.28,15.64,50,2011-12-10 18:30:00,2,0.5219700241026262,New / Promising
13008,31,18,989.54,54.974444444444444,564,2011-12-10 18:30:00,0,0.6235219093411274,Loyal Customers
13009,56,14,1610.56,115.03999999999999,416,2011-12-10 18:30:00,0,0.5052412668225665,Loyal Customers
13010,13,5,304.68,60.936,185,2011-12-10 18:30:00,5,0.38000981801715983,Loyal Customers (less frequent)
13011,26,2,34.02,17.01,67,2011-12-10 18:30:00,2,0.596948123954436,New / Promising
13012,3,2,40.19,20.095,33,2011-12-10 18:30:00,2,1.311913551390023,New / Promising
13013,18,3,16.38,5.46,40,2011-12-10 18:30:00,2,0.5934953703116805,New / Promising
13014,97,8,516.17,64.52125,283,2011-12-10 18:30:00,3,0.7010601140771112,At Risk - High Value
13015,223,5,269.65,53.92999999999999,307,2011-12-10 18:30:00,3,0.5777297232620692,At Risk - High Value
13016,40,9,1130.88,125.65333333333335,248,2011-12-10 18:30:00,0,0.28621865979271566,Loyal Customers
13017,52,6,218.35,36.391666666666666,216,2011-12-10 18:30:00,3,0.5803328142292257,At Risk - High Value
13019,240,1,5.38,5.38,240,2011-12-10 18:30:00,1,0.987191211998041,Hibernating / Lost
13020,62,8,145.36,18.17,282,2011-12-10 18:30:00,3,0.663556608574395,At Risk - High Value
13021,88,9,339.05,37.672222222222224,424,2011-12-10 18:30:00,3,0.7119086058950227,At Risk - High Value
13022,22,2,12.620000000000001,6.3100000000000005,62,2011-12-10 18:30:00,2,0.25322126308438314,New / Promising
13023,37,5,149.34,29.868000000000002,185,2011-12-10 18:30:00,3,0.8277824016970914,At Risk - High Value
13024,22,8,1389.07,173.63375,186,2011-12-10 18:30:00,0,0.5639016857297905,Loyal Customers
13025,106,4,148.92000000000002,37.230000000000004,152,2011-12-10 18:30:00,3,0.34578005586389243,At Risk - High Value
13026,19,12,1487.29,123.94083333333333,393,2011-12-10 18:30:00,0,0.5067363596350131,Loyal Customers
13027,46,5,141.19,28.238,84,2011-12-10 18:30:00,3,0.6736866590281348,At Risk - High Value
13028,1,15,3942.17,262.8113333333333,430,2011-12-10 18:30:00,4,1.296147912317896,Champions
13029,105,5,159.73,31.945999999999998,173,2011-12-10 18:30:00,3,0.12070142564539639,At Risk - High Value
13030,226,1,13.469999999999999,13.469999999999999,226,2011-12-10 18:30:00,1,0.7130463138604513,Hibernating / Lost
13031,71,3,68.7,22.900000000000002,100,2011-12-10 18:30:00,3,0.8747587770330889,At Risk - High Value
13032,238,5,202.57,40.513999999999996,355,2011-12-10 18:30:00,3,0.6026316978525236,At Risk - High Value
13033,40,2,26.139999999999997,13.069999999999999,46,2011-12-10 18:30:00,2,0.7365064541274171,New / Promising
13034,395,2,12.360000000000001,6.180000000000001,406,2011-12-10 18:30:00,1,0.5725138050057923,Hibernating / Lost
13035,211,8,319.81,39.97625,385,2011-12-10 18:30:00,3,0.7476170607143855,At Risk - High Value
13036,49,8,313.98,39.2475,205,2011-12-10 18:30:00,0,0.7643297192783629,Loyal Customers
13037,11,1,23.320000000000004,23.320000000000004,11,2011-12-10 18:30:00,2,0.5789524057526073,New / Promising
13038,31,8,498.9,62.3625,159,2011-12-10 18:30:00,0,0.5575102696285644,Loyal Customers
13039,59,11,968.17,88.01545454545455,411,2011-12-10 18:30:00,0,0.3847641830781078,Loyal Customers
13040,8,1,3.3899999999999997,3.3899999999999997,8,2011-12-10 18:30:00,2,0.871293692499154,New / Promising
13041,116,2,93.78,46.89,156,2011-12-10 18:30:00,1,0.7977864503259307,Hibernating / Lost
13042,47,1,12.690000000000001,12.690000000000001,47,2011-12-10 18:30:00,2,0.8290840482099351,New / Promising
13043,126,8,332.01,41.50125,378,2011-12-10 18:30:00,3,0.5704451743685754,At Risk - High Value
13044,452,4,47.739999999999995,11.934999999999999,489,2011-12-10 18:30:00,1,0.8608265150778204,Hibernating / Lost
13045,91,8,390.5,48.8125,308,2011-12-10 18:30:00,3,0.6184627989293494,At Risk - High Value
13046,89,4,179.28,44.82,166,2011-12-10 18:30:00,3,0.355958146598658,At Risk - High Value
13047,81,9,633.59,70.39888888888889,369,2011-12-10 18:30:00,0,0.7199922902194034,Loyal Customers
13048,21,8,601.89,75.23625,279,2011-12-10 18:30:00,0,0.6255140798087995,Loyal Customers
13049,14,2,31.43,15.715,48,2011-12-10 18:30:00,2,0.5051534324493278,New / Promising
13050,77,3,107.55,35.85,147,2011-12-10 18:30:00,3,0.7397668548658228,At Risk - High Value
13051,226,4,121.42,30.355,301,2011-12-10 18:30:00,3,0.6844652560527363,At Risk - High Value
13052,368,2,11.399999999999999,5.699999999999999,378,2011-12-10 18:30:00,1,0.5634904686248734,Hibernating / Lost
13053,497,4,33.33,8.3325,537,2011-12-10 18:30:00,1,0.8720539675953347,Hibernating / Lost
13054,197,5,161.67000000000002,32.334,326,2011-12-10 18:30:00,3,0.467412705149267,At Risk - High Value
13055,138,7,134.67,19.238571428571426,263,2011-12-10 18:30:00,3,0.41503340146377304,At Risk - High Value
13056,36,2,16.27,8.135,72,2011-12-10 18:30:00,2,0.5839979328781202,New / Promising
13057,198,3,42.32,14.106666666666667,236,2011-12-10 18:30:00,1,0.40719571415911776,Hibernating / Lost
13058,194,2,26.869999999999997,13.434999999999999,223,2011-12-10 18:30:00,1,0.14977584342387087,Hibernating / Lost
13060,20,4,49.0,12.25,84,2011-12-10 18:30:00,2,1.1114135690422933,New / Promising
13061,52,7,1081.26,154.46571428571428,227,2011-12-10 18:30:00,0,0.6422084744531433,Loyal Customers
13062,34,7,146.26,20.89428571428571,88,2011-12-10 18:30:00,3,0.9469138119336067,At Risk - High Value
13063,32,16,1750.26,109.39125,604,2011-12-10 18:30:00,0,0.5415159247260911,Loyal Customers
13064,35,2,55.47,27.735,73,2011-12-10 18:30:00,2,0.9105534016999755,New / Promising
13065,34,2,8.96,4.48,59,2011-12-10 18:30:00,2,0.5513534107933137,New / Promising
13066,170,4,136.06,34.015,237,2011-12-10 18:30:00,3,0.4993301293032672,At Risk - High Value
13067,224,8,393.47,49.18375,394,2011-12-10 18:30:00,3,0.8193791537820202,At Risk - High Value
13068,5,29,9017.74,310.9565517241379,682,2011-12-10 18:30:00,4,0.6605953712850784,Champions
13069,17,1,9.74,9.74,17,2011-12-10 18:30:00,2,0.39113785139830465,New / Promising
13070,52,10,1339.57,133.957,404,2011-12-10 18:30:00,0,0.3463362056514374,Loyal Customers
13071,14,30,7296.92,243.23066666666668,622,2011-12-10 18:30:00,4,0.6208363534037622,Champions
13072,98,4,154.59,38.6475,191,2011-12-10 18:30:00,3,0.3476804278774566,At Risk - High Value
13073,3,15,1349.02,89.93466666666667,235,2011-12-10 18:30:00,4,1.022602106630986,Champions
13074,153,2,62.61,31.305,176,2011-12-10 18:30:00,1,0.5087399916760672,Hibernating / Lost
13075,102,7,263.3,37.614285714285714,299,2011-12-10 18:30:00,3,0.3649371435779713,At Risk - High Value
13076,103,8,182.24,22.78,289,2011-12-10 18:30:00,3,0.490665732500092,At Risk - High Value
13077,14,24,6265.41,261.05875,535,2011-12-10 18:30:00,4,0.40552445654204183,Champions
13078,18,9,720.75,80.08333333333333,320,2011-12-10 18:30:00,0,0.593774263344898,Loyal Customers
13079,67,9,451.31,50.14555555555555,295,2011-12-10 18:30:00,0,0.6870205135493956,Loyal Customers
13080,20,14,1942.17,138.72642857142858,579,2011-12-10 18:30:00,0,0.6069602658183687,Loyal Customers
13081,484,3,77.82000000000001,25.94,534,2011-12-10 18:30:00,1,0.8268535841327517,Hibernating / Lost
13082,119,5,278.05,55.61,248,2011-12-10 18:30:00,3,0.20792727120094828,At Risk - High Value
13083,49,4,226.4,56.6,141,2011-12-10 18:30:00,3,0.6878975782676231,At Risk - High Value
13084,39,4,289.71999999999997,72.42999999999999,132,2011-12-10 18:30:00,3,0.863140895327464,At Risk - High Value
13085,240,7,181.18,25.882857142857144,400,2011-12-10 18:30:00,3,0.6877233015348958,At Risk - High Value
13086,24,22,4290.3,195.01363636363638,597,2011-12-10 18:30:00,4,0.726635219883134,Champions
13087,3,13,665.52,51.19384615384615,297,2011-12-10 18:30:00,5,1.217585754484917,Loyal Customers (less frequent)
13088,16,1,1.5699999999999998,1.5699999999999998,16,2011-12-10 18:30:00,2,0.9188356321405391,New / Promising
13089,9,24,7937.349999999999,330.72291666666666,691,2011-12-10 18:30:00,4,0.32720812269421395,Champions
13090,197,6,235.87,39.31166666666667,327,2011-12-10 18:30:00,3,0.48606569028201324,At Risk - High Value
13091,160,3,29.360000000000003,9.786666666666667,179,2011-12-10 18:30:00,1,0.43780483589861463,Hibernating / Lost
13092,55,9,589.95,65.55000000000001,266,2011-12-10 18:30:00,0,0.5075904496789879,Loyal Customers
13093,124,4,92.44,23.11,164,2011-12-10 18:30:00,3,0.4988607689411619,At Risk - High Value
13094,341,2,3.84,1.92,376,2011-12-10 18:30:00,1,0.9581449157078491,Hibernating / Lost
13095,2,3,25.540000000000003,8.513333333333334,13,2011-12-10 18:30:00,2,1.5446244148215178,New / Promising
13096,111,3,200.11,66.70333333333333,167,2011-12-10 18:30:00,3,0.6266650721056918,At Risk - High Value
13097,36,8,177.19,22.14875,186,2011-12-10 18:30:00,3,0.968327184697732,At Risk - High Value
13098,19,9,554.68,61.6311111111111,175,2011-12-10 18:30:00,0,0.6156453504852389,Loyal Customers
13099,171,9,121.25,13.472222222222221,321,2011-12-10 18:30:00,3,0.7579301447196551,At Risk - High Value
13100,98,3,55.48,18.493333333333332,162,2011-12-10 18:30:00,1,0.8080848036938219,Hibernating / Lost
13101,92,7,398.16999999999996,56.881428571428565,273,2011-12-10 18:30:00,3,0.5055589567728589,At Risk - High Value
13102,68,7,256.56,36.651428571428575,321,2011-12-10 18:30:00,3,0.5039050693912025,At Risk - High Value
13103,9,2,15.74,7.87,26,2011-12-10 18:30:00,2,0.5121380121826673,New / Promising
13104,19,20,5258.28,262.914,627,2011-12-10 18:30:00,4,0.5595723671122493,Champions
13105,76,2,50.13,25.065,110,2011-12-10 18:30:00,1,0.8968638146332788,Hibernating / Lost
13106,190,3,70.18,23.393333333333334,214,2011-12-10 18:30:00,1,0.5810952403270465,Hibernating / Lost
13107,16,15,2171.97,144.79799999999997,386,2011-12-10 18:30:00,4,0.7198527785445689,Champions
13108,17,16,6363.88,397.7425,619,2011-12-10 18:30:00,4,0.6117887988315349,Champions
13109,23,14,1589.49,113.535,303,2011-12-10 18:30:00,0,0.48654228294651425,Loyal Customers
13110,37,2,9.69,4.845,79,2011-12-10 18:30:00,2,0.6010121821947617,New / Promising
13111,25,30,9255.4,308.5133333333333,697,2011-12-10 18:30:00,4,0.9560898555304773,Champions
13112,19,15,2561.72,170.78133333333332,447,2011-12-10 18:30:00,0,0.7557720069092502,Loyal Customers
13113,9,25,5229.400000000001,209.17600000000002,597,2011-12-10 18:30:00,4,0.23889724952477454,Champions
13114,50,8,1063.44,132.93,160,2011-12-10 18:30:00,0,0.48631960816886666,Loyal Customers
13115,499,2,12.6,6.3,534,2011-12-10 18:30:00,1,0.7068181759942421,Hibernating / Lost
13116,77,7,416.92,59.56,252,2011-12-10 18:30:00,3,0.570671861097804,At Risk - High Value
13117,68,2,47.160000000000004,23.580000000000002,104,2011-12-10 18:30:00,1,0.9686574511113422,Hibernating / Lost
13118,90,2,109.52,54.76,114,2011-12-10 18:30:00,1,0.9879163106506356,Hibernating / Lost
13119,33,2,22.9,11.45,48,2011-12-10 18:30:00,2,0.5861784693177583,New / Promising
13120,20,29,10469.4,361.0137931034483,685,2011-12-10 18:30:00,4,0.8374454565384082,Champions
13121,27,1,5.61,5.61,27,2011-12-10 18:30:00,2,0.6125436276021894,New / Promising
13122,100,7,142.64000000000001,20.37714285714286,310,2011-12-10 18:30:00,3,0.36558040118620544,At Risk - High Value
13123,49,11,1324.59,120.41727272727272,231,2011-12-10 18:30:00,0,0.27656134302516455,Loyal Customers
13124,317,1,12.16,12.16,317,2011-12-10 18:30:00,1,0.7762546031014024,Hibernating / Lost
13125,8,1,28.38,28.38,8,2011-12-10 18:30:00,2,0.7708408517535442,New / Promising
13126,54,5,246.93,49.386,150,2011-12-10 18:30:00,3,0.5492474933155994,At Risk - High Value
13127,20,1,11.25,11.25,20,2011-12-10 18:30:00,2,0.3911899005186081,New / Promising
13128,120,3,60.34,20.113333333333333,192,2011-12-10 18:30:00,1,0.7100816880159658,Hibernating / Lost
13129,110,5,56.43999999999999,11.287999999999998,170,2011-12-10 18:30:00,3,0.6197465531421005,At Risk - High Value
13130,1,1,12.940000000000001,12.940000000000001,1,2011-12-10 18:30:00,2,1.7425871376322652,New / Promising
13131,4,4,303.2,75.8,136,2011-12-10 18:30:00,5,0.7476984547722922,Loyal Customers (less frequent)
13132,141,2,47.43,23.715,160,2011-12-10 18:30:00,1,0.4609656597286651,Hibernating / Lost
13133,16,9,682.4,75.82222222222222,196,2011-12-10 18:30:00,0,0.6751968907984317,Loyal Customers
13134,111,1,2.2,2.2,111,2011-12-10 18:30:00,1,1.395350237890102,Hibernating / Lost
13135,126,4,201.54,50.385,234,2011-12-10 18:30:00,3,0.3394560551537582,At Risk - High Value
13136,45,6,215.57,35.928333333333335,113,2011-12-10 18:30:00,3,0.6852537087587603,At Risk - High Value
13137,98,2,52.82,26.41,116,2011-12-10 18:30:00,1,0.727501546916674,Hibernating / Lost
13138,106,8,489.38,61.1725,281,2011-12-10 18:30:00,3,0.6770328736962888,At Risk - High Value
13139,7,10,1576.2,157.62,394,2011-12-10 18:30:00,5,1.0541790389670342,Loyal Customers (less frequent)
13140,24,19,6292.08,331.1621052631579,685,2011-12-10 18:30:00,4,0.7518661342656461,Champions
13141,14,4,174.59,43.6475,71,2011-12-10 18:30:00,5,0.6532158765806071,Loyal Customers (less frequent)
13142,10,26,6314.4,242.86153846153846,622,2011-12-10 18:30:00,4,0.3363240671637842,Champions
13143,4,7,811.8199999999999,115.9742857142857,194,2011-12-10 18:30:00,5,0.7687038988851811,Loyal Customers (less frequent)
13144,477,3,17.79,5.93,527,2011-12-10 18:30:00,1,0.6844815435624824,Hibernating / Lost
13145,108,3,11.16,3.72,157,2011-12-10 18:30:00,1,0.8039639809791896,Hibernating / Lost
13146,40,3,35.29,11.763333333333334,102,2011-12-10 18:30:00,2,0.9846102643384816,New / Promising
13147,119,5,395.90999999999997,79.18199999999999,295,2011-12-10 18:30:00,3,0.37475735737709326,At Risk - High Value
13148,30,3,20.189999999999998,6.7299999999999995,51,2011-12-10 18:30:00,2,0.7420796168578407,New / Promising
